,Unnamed: 0,Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,City_Mileage,Highway_Mileage,ARAI_Certified_Mileage,Kerb_Weight,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Track,Rear_Track,Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power_Steering,Power_Windows,Keyless_Entry,Power,Torque,Odo,Speedo,Tacho,Trip,Seating_Capacity,Seats_Material,Type,Wheelbase,Wheels_Size,Start_Stop_Button,12v_Power_Outlet,Audiosystem,Aux-in_Compatibility,Average_Fuel_Consumption,Basic_Warranty,Bluetooth,Boot-lid_Opener,Boot_Space,CD_MP3_DVD_Player,Central_Locking,Child_Safety_Locks,Clock,Cup_Holders,Distance_to_Empty,Door_Pockets,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Minimum_Turning_Radius,Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Ventilation_System,Auto-Diing_Rear-View_Mirror,Hill_Assist,Gear_Indicator,Engine_Iobilizer,Seat_Back_Pockets,ABS_(Anti-lock_Braking_System),Headlight_Reminder,Adjustable_Headrests,Gross_Vehicle_Weight,Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Adjustable_Steering_Column,Parking_Assistance,Key_Off_Reminder,USB_Compatibility,Cigarette_Lighter,Infotainment_Screen,Multifunction_Steering_Wheel,Average_Speed,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,Rear_Center_Armrest,iPod_Compatibility,ESP_(Electronic_Stability_Program),Cooled_Glove_Box,Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Leather_Wrapped_Steering,Automatic_Headlamps,ASR_Traction_Control,Cruise_Control
1145,1145,Mitsubishi,Outlander,2.4L Outlander,2693000,2360,4,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,60,Petrol,1710,4695,1810,SUV,5,52,17,9.62,1602,6,190,Ventilated Disc,Ventilated Disc,MacPherson Strut with anti-roll bar,Multi link with coil springs and stabilizer bar,1490,1540,215 / 70,215 / 70,Electric Power,All Windows,TRUE,167PS@6000RPM,222Nm@4100RPM,TRUE,TRUE,TRUE,TRUE,7,Leather,Automatic,2670,R16,TRUE,TRUE,USB & Aux-in,TRUE,TRUE,2 years / Unlimited Kms,TRUE,Internal,350,TRUE,TRUE,TRUE,Digital,Front & Rear,FALSE,Front & Rear,FALSE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,Internal,TRUE,Manual,Analog + Digital,TRUE,5.3,TRUE,Driver & Front Passenger,TRUE,2 Zone Climate Control,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,All Rows,2110,"Driver frontal airbag, Front passenger frontal airbag, Drive side airbag, Front passenger side airbag, Rear passenger head airbags, Driver knee airbag, Rear passenger curtain airbags",TRUE,TRUE,FALSE,TRUE,7,"Rake, Reach",Rear sensors,FALSE,TRUE,FALSE,Touch Sensitive,Multifunction Steering Wheel,TRUE,TRUE,Electric Adjustment with Memory,TRUE,TRUE,Cup Holders,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1146,1146,Maruti Suzuki,Mercedes-Benz Gla-Class,200 Sport,3438000,1991,4,4,4WD,In-line,BS IV,"Front, Longitudinal",Injection,50,Petrol,1494,4424,1804,SUV,5,10,13.8,13.8,1525,7,183,Ventilated Disc,Ventilated Disc,MacPherson Strut,MacPherson strut,1569,1560,235/50R18,235/50R18,Electric Power,All Windows,Smart Key,183PS@5500rpm,300Nm@1200-1400rpm,Digital,Analog,Analog,TRUE,5,Leather,Automatic,2699,235/50R18,TRUE,TRUE,CD Player with USB & Aux-in,TRUE,TRUE,3 years / Unlimited Kms,TRUE,Internal,421,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,Front & Rear,TRUE,4th year /with (absolutely no mileage restriction),TRUE,Internal,Analog,Automatic,Analog + Digital,TRUE,11.84,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,All Rows,1940,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Curtain airbags, Drive side airbag",TRUE,TRUE,TRUE,TRUE,6,"Rake, Reach",Front & rear sensors with 360 degree view,TRUE,TRUE,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,TRUE,Electric Adjustment,TRUE,TRUE,Cup Holders,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1147,1147,Maruti Suzuki,Mercedes-Benz Gla-Class,200 D Style,3233000,2143,4,4,4WD,In-line,BS IV,"Front, Longitudinal",Injection,70,Diesel,1494,4424,1804,SUV,5,13.4,17.7,17.9,1585,7,183,Ventilated Disc,Ventilated Disc,MacPherson Strut,MacPherson strut,1569,1560,235/50R18,235/50R18,Electric Power,All Windows,Smart Key,136PS@4000rpm,300Nm@1600-3000rpm,Digital,TRUE,Analog,TRUE,5,Leather,Automatic,2699,235/50R18,TRUE,TRUE,CD Player with USB & Aux-in,TRUE,TRUE,3 years / Unlimited Kms,TRUE,Internal,421,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,Front & Rear,TRUE,4th year /with (absolutely no mileage restriction),TRUE,Internal,Analog,Automatic,Analog + Digital,TRUE,11.84,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,All Rows,2020,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Curtain airbags, Drive side airbag",TRUE,TRUE,TRUE,TRUE,6,"Rake, Reach",Front & rear sensors with 360 degree view,TRUE,TRUE,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,TRUE,Electric Adjustment with Memory,TRUE,TRUE,Cup Holders,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1148,1148,Maruti Suzuki,Mercedes-Benz Gla-Class,200 D Sport,3564000,2143,4,4,4WD,In-line,BS IV,"Front, Longitudinal",Injection,70,Diesel,1494,4424,1804,SUV,5,13.4,17.7,17.9,1585,7,183,Ventilated Disc,Ventilated Disc,MacPherson Strut,MacPherson strut,1569,1560,235/50R18,235/50R18,Electric Power,All Windows,Smart Key,136PS@4000rpm,300Nm@1600-3000rpm,Digital,Analog,Analog,TRUE,5,Leather,Automatic,2699,235/50R18,TRUE,TRUE,CD Player with USB & Aux-in,TRUE,TRUE,3 years / Unlimited Kms,TRUE,Internal,421,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,Front & Rear,TRUE,4th year /with (absolutely no mileage restriction),TRUE,Internal,Analog,Automatic,Analog + Digital,TRUE,11.84,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,All Rows,2020,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Curtain airbags, Drive side airbag",TRUE,TRUE,TRUE,TRUE,6,"Rake, Reach",Front & rear sensors with 360 degree view,TRUE,TRUE,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,TRUE,Electric Adjustment with Memory,TRUE,TRUE,Cup Holders,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1149,1149,Maruti Suzuki,Mercedes-Benz Gla-Class,45 Amg 4Matic,7784944,1991,4,4,4WD,In-line,BS IV,"Front, Longitudinal",Injection,50,Petrol,1479,4445,1804,SUV,5,10.2,13.8,13.8,1720,7,183,Ventilated Disc,Ventilated Disc,MacPherson Strut,MacPherson strut,1569,1560,235/45R19,235/45R19,Electric Power,All Windows,Smart Key,360PS@6000rpm,450Nm@2250-5000rpm,Digital,Analog,Analog,TRUE,5,Leather,Automatic,2699,235/45R19,TRUE,TRUE,CD Player with USB & Aux-in,TRUE,TRUE,3 years / Unlimited Kms,TRUE,Internal,421,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,Front & Rear,TRUE,4th year /with (absolutely no mileage restriction),TRUE,Internal,Analog,Automatic,Analog + Digital,TRUE,11.84,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,All Rows,2105,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Curtain airbags",TRUE,TRUE,TRUE,TRUE,6,"Rake, Reach",Rear sensors with camera,TRUE,TRUE,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,TRUE,Electric Adjustment with Memory,TRUE,TRUE,Cup Holders,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1150,1150,Maruti Suzuki,Mercedes-Benz Gla-Class,220 D 4Matic,3864000,2143,4,4,4WD,In-line,BS IV,"Front, Longitudinal",Injection,70,Diesel,1494,4424,1804,SUV,5,13.4,17.7,17.9,1585,7,183,Ventilated Disc,Ventilated Disc,MacPherson Strut,MacPherson strut,1569,1560,235/50R18,235/50R18,Electric Power,All Windows,Smart Key,170PS@4000RPM,350Nm@1400-3400rpm,Digital,Analog,Analog,TRUE,5,Leather,Automatic,2699,235/50R18,TRUE,TRUE,CD Player with USB & Aux-in,TRUE,TRUE,3 years / Unlimited Kms,TRUE,Internal,421,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,Front & Rear,TRUE,4th year /with (absolutely no mileage restriction),TRUE,Internal,Analog,Automatic,Analog + Digital,TRUE,11.84,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,All Rows,2020,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Curtain airbags, Drive side airbag",TRUE,TRUE,TRUE,TRUE,6,"Rake, Reach",Front & rear sensors with 360 degree view,TRUE,TRUE,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,TRUE,Electric Adjustment with Memory,TRUE,TRUE,Cup Holders,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1151,1151,Maruti Suzuki,Mercedes-Benz Gla-Class,45 Aero Edition,8067000,1991,4,4,4WD,In-line,BS IV,"Front, Longitudinal",Injection,50,Petrol,1479,4445,1804,SUV,5,10.2,13.8,13.8,1720,7,183,Ventilated Disc,Ventilated Disc,MacPherson Strut,MacPherson strut,1569,1560,235/45R19,235/45R19,Electric Power,All Windows,Smart Key,375PS@6000rpm,475Nm@2250-5000rpm,Digital,Analog,Analog,TRUE,5,Leather,Automatic,2699,235/45R19,TRUE,TRUE,CD Player with USB & Aux-in,TRUE,TRUE,3 years / Unlimited Kms,TRUE,Internal,421,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,Front & Rear,TRUE,4th year /with (absolutely no mileage restriction),TRUE,Internal,Analog,Automatic,Analog + Digital,TRUE,11.84,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,All Rows,2105,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Curtain airbags",TRUE,TRUE,TRUE,TRUE,6,"Rake, Reach",Rear sensors with camera,TRUE,TRUE,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,TRUE,Electric Adjustment with Memory,TRUE,TRUE,Cup Holders,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1152,1152,Honda,Aord Hybrid,2.0 At,4321237,1993,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,60,Hybrid,1464,4933,1849,Sedan,4,21,23.1,23.1,1620,5,155,Ventilated Disc,Solid Disc,Macpherson strut with Coil Spring,Multi link with coil springs and stabilizer bar,1585,1590,235/45 R18 Tubeless Radials,235/45 R18 Tubeless Radials,Electric Power,All Windows,TRUE,145PS@6200rpm,175Nm@4000rpm,Digital,Analog,Not on offer,TRUE,5,Leather,Automatic,2776,R18,TRUE,TRUE,CD/MP3/DVD Player with USB & Aux-in,TRUE,TRUE,"2 Years / 40,000 Kms (Whichever comes earlier)",TRUE,Internal,400,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,Front & Rear,TRUE,1 years /20000 Kms (years/distance whichever comes first),TRUE,Internal,TRUE,Automatic,Digital,TRUE,5.6,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,All Rows,1995,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",TRUE,TRUE,TRUE,TRUE,6,"Rake, Reach",Front and rear sensors with camera,TRUE,TRUE,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,TRUE,Electric Adjustment,TRUE,TRUE,Cup Holders,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
1153,1153,Bmw,5-Series,520D Luxury Line,5930000,1995,4,4,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,70,Diesel,1464,4907,1860,Sedan,4,8.4,11.5,18.12,1705,8,158,Ventilated Disc,Ventilated Disc,Double joint spring-strut axle,Aluminium integral axle,1600,1627,225/55R17,225/55R17,Electric Power,All Windows,Smart Key,190PS@4000rpm,400Nm@1750-2500rpm,Digital,Analog,Analog,TRUE,5,Leather,Automatic,2968,225/55R17,TRUE,TRUE,CD/MP3/DVD Player with USB & Aux-in,TRUE,TRUE,2 years / Unlimited Kms,TRUE,"With Remote, Manual",520,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,"Front, Front & Rear",TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,Internal,Analog,Automatic,Analog + Digital,TRUE,11.4,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,All Rows,2315,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Driver head airbag, Front passenger head airbag, Drive side airbag, Rear passenger head airbags",TRUE,TRUE,TRUE,TRUE,8,"Rake, Reach",Front and rear sensors with camera,TRUE,TRUE,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,TRUE,Electric Adjustment with Memory,TRUE,TRUE,Cup Holders,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1154,1154,Bmw,5-Series,530D M Sport,6680000,2993,6,4,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,70,Diesel,1464,4907,1860,Sedan,4,13.1,16.1,14.69,1705,8,158,Ventilated Disc,Ventilated Disc,Double joint spring-strut axle,Aluminium integral axle,1600,1627,245/45R18,275/40R18,Electric Power,All Windows,Smart Key,258PS@4000rpm,560Nm@1500-3000rpm,Digital,Analog,Analog,TRUE,5,Leather,Automatic,2968,R18,TRUE,TRUE,CD/MP3/DVD Player with USB & Aux-in,TRUE,TRUE,2 years / Unlimited Kms,TRUE,"With Remote, Internal",520,TRUE,TRUE,FALSE,Digital,Front & Rear,TRUE,"Front, Front & Rear",TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,Internal,Analog,Automatic,Analog + Digital,TRUE,11.4,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,All Rows,2315,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Driver head airbag, Front passenger head airbag",TRUE,TRUE,TRUE,TRUE,8,"Reach, Rake",Front and rear sensors with camera,TRUE,TRUE,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,TRUE,Electric Adjustment with Memory,TRUE,TRUE,Cup Holders,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1155,1155,Bmw,5-Series,530I M Sport,5980000,1998,6,4,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,70,Petrol,1464,4907,1860,Sedan,4,15.01,17,15.01,1705,8,158,Ventilated Disc,Ventilated Disc,Double joint spring-strut axle,Aluminium integral axle,1600,1627,245/45R18,275/40R18,Electric Power,All Windows,Smart Key,252PS@5200rpm,350Nm@1450-4800rpm,Digital,Analog,Analog,TRUE,5,Leather,Automatic,2968,R18,TRUE,TRUE,CD/MP3/DVD Player with USB & Aux-in,TRUE,TRUE,2 years / Unlimited Kms,TRUE,"With Remote, Internal",520,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,"Front, Front & Rear",TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,Internal,Analog,Automatic,Analog + Digital,TRUE,11.4,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,All Rows,2315,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Driver head airbag, Front passenger head airbag, Drive side airbag",TRUE,TRUE,TRUE,FALSE,8,"Rake, Reach",Front and rear sensors with camera,TRUE,TRUE,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,TRUE,Electric Adjustment with Memory,TRUE,TRUE,Cup Holders,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1156,1156,Bmw,6-Series,630D Gt Luxury Line,6890000,2993,6,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,88,Diesel,1481,5219,2142,Sedan,4,52,17,16.46,1865,8,152,Ventilated Disc,Ventilated Disc,Adaptive 2-axle air suspension,Adaptive 2-axle air suspension,1611,1650,245/45R19,275/40R19,Electric Power,All Windows,Smart Key,265PS@4000RPM,620Nm@2000-2500RPM,Digital,Analog,Analog,TRUE,4,Leather,Automatic,3210,245/45R19,TRUE,TRUE,CD/MP3/DVD Player with USB & Aux-in,TRUE,TRUE,2 years / Unlimited Kms,TRUE,"With Remote, Internal",350,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,Front & Rear,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,Internal,Analog,Automatic,Analog + Digital,TRUE,13,TRUE,Driver & Front Passenger,Not Applicable,4 Zone climate control,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,All Rows,2510,"Driver head airbag, Drive side airbag, Rear passenger head airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",TRUE,TRUE,TRUE,TRUE,6,"Rake, Reach",Front and rear sensors with camera,TRUE,TRUE,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,TRUE,Electric Adjustment with Memory,TRUE,TRUE,Cup Holders,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1157,1157,Bmw,6-Series,630D Gt M Sport,7450000,2993,6,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,88,Diesel,1481,5219,2142,Sedan,4,52,17,16.46,1865,8,152,Ventilated Disc,Ventilated Disc,Adaptive 2-axle air suspension,Adaptive 2-axle air suspension,1611,1650,245/45R19,275/40R19,Electric Power,All Windows,Smart Key,265PS@4000RPM,620Nm@2000-2500RPM,Digital,Analog,Analog,TRUE,4,Leather,Automatic,3210,245/45R19,TRUE,TRUE,CD/MP3/DVD Player with USB & Aux-in,TRUE,TRUE,2 years / Unlimited Kms,TRUE,"Internal, With Remote",350,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,Front & Rear,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,Internal,Analog,Automatic,Analog + Digital,TRUE,7.5,TRUE,Driver & Front Passenger,Not Applicable,4 Zone climate control,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,All Rows,2510,"Driver head airbag, Front passenger head airbag, Drive side airbag, Rear passenger head airbags, Driver frontal airbag, Front passenger frontal airbag",TRUE,TRUE,TRUE,TRUE,6,"Rake, Reach",Front and rear sensors with camera,TRUE,TRUE,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,TRUE,Electric Adjustment with Memory,TRUE,TRUE,Cup Holders,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1158,1158,Bmw,6-Series,630I Gt Luxury Line,6440000,4395,8,4,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,70,Petrol,1369,4894,1894,Coupe,2,4.45,7.94,7.94,1785,8,124,Ventilated Disc,Ventilated Disc,Aluminium double-joint springs strut axle with anti-roll bar,Aluminium integral axle with anti-roll bar,1600,1665,245/40,245/40,Electric Power,All Windows,Smart Key,450PS@5500rpm,200Nm@1750rpm,Digital,Analog,TRUE,TRUE,4,Leather,Automatic,2855,R19,FALSE,TRUE,CD Player with USB & Aux-in,FALSE,FALSE,2 years / Unlimited Kms,TRUE,Internal,350,FALSE,FALSE,TRUE,Digital,Front & Rear,FALSE,Front & Rear,FALSE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",FALSE,Internal,Digital,Manual,Analog,FALSE,13,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,All Rows,2510,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Driver knee airbag",FALSE,FALSE,TRUE,FALSE,6,"Rake, Reach",Rear sensors,TRUE,FALSE,FALSE,Touch Sensitive,TRUE,FALSE,FALSE,Semi Automatic Adjustment,TRUE,FALSE,Cup Holders,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
1159,1159,Bmw,6-Series,620D Gt Luxury Line,6440000,1995,4,4,RWD (Rear Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,66,Diesel,1538,5091,1902,Sedan,4,52,17,21.76,1720,8,138,Ventilated Disc,Ventilated Disc,"Aluminium double track control arm axle with separate lower track arm level, small steering roll radius, traverse force compensation, anti-dive","Five-link axle in aluminium lightweight construction, double elastic bearing, air suspension with automatic self-leveling",1611,1650,225/60R17,225/60R17,Electric Power,All Windows,Smart Key,188PS@4000RPM,400NM@1750rpm,Digital,Analog,Analog,TRUE,4,Leather,Automatic,3070,225/60R17,TRUE,TRUE,CD/MP3/DVD Player with USB & Aux-in,TRUE,TRUE,2 years / Unlimited Kms,TRUE,"Internal, With Remote",610,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,Front & Rear,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,Internal,Analog,Automatic,Analog + Digital,TRUE,13,TRUE,Driver & Front Passenger,Not Applicable,4 Zone climate control,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,All Rows,2510,"Driver head airbag, Drive side airbag, Front passenger curtain airbag, Driver curtain airbag, Rear passenger head airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",TRUE,TRUE,TRUE,TRUE,8,"Rake, Reach",Front and rear sensors with camera,TRUE,TRUE,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,TRUE,Electric Adjustment with Memory,TRUE,TRUE,Cup Holders,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1160,1160,Porsche,Macan,S,8503000,2995,6,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,65,Petrol,1624,4696,1923,SUV,5,52,17,23,1865,7,190,Ventilated Disc,Ventilated Disc,Fully independent double wishbone suspension,Self-tracking trapezoidal-link suspension,1655,1651,235/60R18,255/55 R18,Electric Power,All Windows,Smart Key,349PS@5400RPM,480Nm@1360rpm,Digital,Analog,Analog,TRUE,5,Leather,Automatic,2807,255/55R18,TRUE,TRUE,DVD Player with USB & Aux-in,TRUE,TRUE,2 years without mileage limit,TRUE,Internal,500,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,Front & Rear,TRUE,"12/24 months /up to 2,00,000 Kms (whichever comes first)",TRUE,Internal,Analog,Automatic,Analog + Digital,TRUE,13,TRUE,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,All Rows,2580,"Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Curtain airbags, Driver frontal airbag",TRUE,TRUE,TRUE,TRUE,6,"Rake, Reach",Front & rear sensors with 360 degree view,TRUE,TRUE,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,TRUE,Electric Adjustment with Memory,TRUE,TRUE,Cup Holders,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1161,1161,Porsche,Macan,Base,6998000,1984,6,4,AWD (All Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,65,Petrol,1624,4696,1923,SUV,5,52,17,10.8,1865,7,190,Ventilated Disc,Ventilated Disc,Fully independent double wishbone suspension,Self-tracking trapezoidal-link suspension,1655,1651,235/60R18,255/55R18,Electric Power,All Windows,Smart Key,248PS@5000RPM,370Nm@1600rpm,Digital,Analog,Analog,TRUE,5,Leather,Automatic,2807,255/55R18,TRUE,TRUE,DVD Player with USB & Aux-in,TRUE,TRUE,2 years without mileage limit,TRUE,Internal,500,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,Front & Rear,TRUE,"12/24 months /up to 2,00,000 Kms (whichever comes first)",TRUE,Internal,Analog,Automatic,Analog + Digital,TRUE,13,TRUE,Driver & Front Passenger,Not Applicable,3 Zone climate control,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,All Rows,2580,"Front passenger side airbag, Curtain airbags, Rear passenger side airbags, Driver head airbag, Front passenger head airbag, Driver frontal airbag, Front passenger frontal airbag",TRUE,TRUE,TRUE,TRUE,8,"Rake, Reach",Front & rear sensors with 360 degree view,TRUE,TRUE,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,TRUE,Electric Adjustment with Memory,TRUE,TRUE,Cup Holders,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
